transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
228,03-04-2023,20:26:00,4,Female,59,Electronics,2,30,10.8,60
1305,05-04-2023,18:24:00,5,Female,18,Beauty,1,30,7.8,30
815,05-04-2023,21:15:00,139,Female,51,Clothing,3,25,23.75,75
1164,07-04-2023,20:53:00,1,Female,47,Beauty,3,500,245,1500
1782,07-04-2023,20:23:00,116,Male,59,Clothing,3,300,141,900
1567,07-04-2023,17:10:00,76,Female,25,Clothing,3,300,162,900
1502,08-04-2023,08:30:00,152,Male,43,Electronics,3,50,18,150
98,09-04-2023,19:41:00,1,Female,55,Beauty,2,50,19.5,100
487,09-04-2023,21:03:00,36,Male,44,Clothing,4,500,235,2000
1658,10-04-2023,06:08:00,148,Male,59,Clothing,1,25,12.25,25
162,11-04-2023,19:37:00,118,Male,39,Clothing,2,30,9,60
1033,12-04-2023,06:52:00,32,Female,50,Electronics,2,50,19,100
1254,12-04-2023,18:24:00,86,Male,41,Electronics,1,500,180,500
79,13-04-2023,10:15:00,1,Male,34,Beauty,1,300,96,300
790,13-04-2023,20:47:00,29,Male,62,Clothing,1,25,9.25,25
91,14-04-2023,06:31:00,152,Female,55,Electronics,1,500,235,500
1834,14-04-2023,06:53:00,102,Female,56,Beauty,2,30,12.9,60
274,14-04-2023,07:12:00,4,Female,23,Clothing,2,500,150,1000
548,14-04-2023,07:00:00,4,Female,51,Clothing,2,30,15.6,60
772,14-04-2023,21:47:00,25,Male,26,Electronics,1,30,16.2,30
111,15-04-2023,09:45:00,5,Female,34,Electronics,3,500,130,1500
811,15-04-2023,18:34:00,2,Male,61,Beauty,2,25,6.75,50
1465,17-04-2023,09:36:00,131,Female,43,Electronics,3,50,26,150
129,17-04-2023,17:42:00,1,Female,21,Beauty,2,300,75,600
102,17-04-2023,21:34:00,5,Female,47,Beauty,2,25,7.25,50
1635,17-04-2023,18:08:00,36,Female,63,Electronics,3,300,159,900
447,18-04-2023,17:57:00,37,Male,22,Beauty,4,500,245,2000
527,21-04-2023,11:35:00,1,Male,57,Clothing,2,25,11.5,50
403,22-04-2023,19:31:00,5,Male,32,Clothing,2,300,78,600
1622,22-04-2023,21:28:00,54,Female,49,Beauty,3,25,11.75,75
758,23-04-2023,18:30:00,1,Male,64,Clothing,4,25,6.75,100
1321,23-04-2023,22:54:00,155,Female,26,Electronics,2,25,10.5,50
332,24-04-2023,11:28:00,138,Male,58,Electronics,4,300,105,1200
956,24-04-2023,21:50:00,140,Male,30,Clothing,3,500,135,1500
1246,26-04-2023,22:54:00,3,Female,48,Electronics,2,25,11.5,50
1035,26-04-2023,21:56:00,52,Female,58,Beauty,3,300,105,900
138,27-04-2023,10:56:00,127,Male,49,Clothing,4,50,26.5,200
534,27-04-2023,22:30:00,112,Male,45,Clothing,2,500,140,1000
941,28-04-2023,09:58:00,39,Female,57,Clothing,2,25,6.5,50
1489,28-04-2023,18:30:00,2,Male,44,Electronics,1,30,10.5,30
893,29-04-2023,18:52:00,1,Male,49,Electronics,1,50,17,50
1111,30-04-2023,21:34:00,2,Female,34,Electronics,3,500,185,1500
1864,30-04-2023,21:00:00,112,Female,51,Electronics,1,500,190,500
1461,01-05-2023,08:43:00,63,Female,18,Beauty,2,500,180,1000
460,01-05-2023,23:00:00,2,Male,40,Beauty,1,50,19,50
1647,01-05-2023,20:26:00,5,Male,59,Clothing,3,500,240,1500
1143,01-05-2023,21:10:00,23,Female,45,Clothing,1,50,15,50
1298,02-05-2023,19:51:00,1,Male,27,Beauty,4,300,120,1200
1899,03-05-2023,21:03:00,51,Male,26,Clothing,2,300,99,600
590,04-05-2023,11:52:00,151,Male,36,Clothing,3,300,135,900
1358,04-05-2023,21:40:00,5,Female,32,Beauty,1,300,156,300
642,04-05-2023,21:40:00,1,Female,54,Clothing,4,25,12,100
1078,04-05-2023,22:20:00,16,Female,47,Clothing,3,500,125,1500
607,05-05-2023,09:33:00,109,Male,54,Clothing,3,25,13.25,75
252,05-05-2023,17:37:00,1,Male,54,Electronics,1,300,84,300
1749,07-05-2023,19:55:00,2,Male,42,Beauty,1,30,9,30
613,08-05-2023,17:23:00,2,Female,52,Clothing,3,30,11.4,90
567,08-05-2023,19:53:00,5,Female,25,Clothing,3,300,144,900
636,09-05-2023,06:15:00,60,Female,21,Beauty,3,500,230,1500
833,09-05-2023,18:39:00,85,Male,42,Beauty,4,50,24.5,200
414,10-05-2023,19:40:00,1,Male,48,Beauty,4,25,9.75,100
691,12-05-2023,21:09:00,5,Female,51,Clothing,3,30,14.7,90
1840,12-05-2023,20:22:00,138,Male,62,Clothing,2,25,11,50
1820,13-05-2023,21:31:00,1,Male,49,Electronics,4,50,22,200
853,14-05-2023,22:29:00,3,Male,21,Beauty,2,500,155,1000
1206,14-05-2023,19:45:00,68,Male,61,Clothing,1,25,8.5,25
1790,14-05-2023,20:52:00,147,Male,62,Clothing,1,25,7.5,25
1953,15-05-2023,17:34:00,3,Male,45,Beauty,3,30,10.2,90
779,15-05-2023,19:19:00,3,Female,56,Electronics,2,500,155,1000
75,15-05-2023,20:51:00,110,Male,61,Beauty,4,50,13.5,200
1867,16-05-2023,19:55:00,144,Male,21,Electronics,1,500,190,500
1174,17-05-2023,06:55:00,2,Female,39,Beauty,1,300,132,300
106,17-05-2023,18:58:00,1,Female,46,Clothing,1,50,15,50
1556,17-05-2023,19:13:00,35,Female,18,Electronics,1,50,22.5,50
1542,17-05-2023,20:30:00,147,Female,20,Beauty,1,50,14.5,50
357,18-05-2023,18:57:00,4,Female,40,Electronics,3,25,7.5,75
1518,18-05-2023,20:03:00,3,Female,40,Clothing,1,30,12.6,30
1992,19-05-2023,21:35:00,70,Female,57,Electronics,2,30,8.7,60
1382,20-05-2023,18:13:00,139,Female,53,Clothing,2,500,185,1000
127,20-05-2023,19:37:00,40,Female,33,Clothing,2,25,7.5,50
1970,22-05-2023,17:44:00,5,Male,59,Electronics,4,500,230,2000
899,22-05-2023,21:34:00,147,Male,26,Clothing,2,300,153,600
459,23-05-2023,07:12:00,122,Male,28,Clothing,4,300,75,1200
1314,23-05-2023,10:26:00,2,Male,52,Clothing,4,30,16.2,120
1023,23-05-2023,08:40:00,5,Female,35,Clothing,4,30,8.1,120
1755,23-05-2023,21:47:00,2,Female,58,Clothing,3,25,8,75
744,23-05-2023,18:02:00,1,Male,40,Electronics,1,25,6.5,25
759,23-05-2023,21:21:00,75,Male,49,Electronics,2,50,21.5,100
1728,23-05-2023,22:30:00,77,Male,51,Electronics,3,50,25,150
430,23-05-2023,18:36:00,100,Female,43,Electronics,3,300,153,900
1815,24-05-2023,22:19:00,6,Female,51,Clothing,3,25,30.5,75
970,25-05-2023,18:13:00,2,Male,59,Electronics,4,500,220,2000
1863,26-05-2023,22:33:00,4,Female,30,Electronics,2,25,10,50
1987,26-05-2023,18:18:00,2,Female,30,Clothing,3,300,129,900
646,26-05-2023,21:02:00,3,Male,38,Clothing,3,30,13.5,90
37,26-05-2023,22:42:00,2,Female,18,Beauty,3,25,8.75,75
1491,26-05-2023,22:14:00,107,Female,60,Electronics,3,300,129,900
176,26-05-2023,18:15:00,53,Female,43,Beauty,2,50,25.5,100
293,27-05-2023,19:04:00,4,Male,50,Electronics,3,30,9.6,90
1655,28-05-2023,17:57:00,8,Female,55,Clothing,1,500,125,500
1853,29-05-2023,18:39:00,2,Male,21,Beauty,2,500,190,1000
818,29-05-2023,18:56:00,4,Male,30,Electronics,1,500,265,500
510,29-05-2023,17:04:00,14,Female,39,Beauty,4,50,13,200
283,01-06-2023,20:08:00,3,Female,18,Electronics,1,500,165,500
542,01-06-2023,18:41:00,50,Female,20,Beauty,1,50,24,50
1285,01-06-2023,21:55:00,130,Female,31,Electronics,1,25,12.25,25
1956,01-06-2023,20:40:00,62,Male,30,Clothing,3,500,170,1500
1175,02-06-2023,06:38:00,103,Female,31,Electronics,4,25,11.5,100
1313,04-06-2023,09:22:00,10,Female,55,Beauty,3,500,170,1500
1188,04-06-2023,22:43:00,2,Male,40,Clothing,3,25,10.75,75
601,05-06-2023,09:23:00,5,Male,19,Clothing,1,30,13.2,30
585,06-06-2023,21:49:00,3,Female,24,Clothing,1,25,13.75,25
81,07-06-2023,22:48:00,4,Male,40,Electronics,1,50,14.5,50
693,08-06-2023,17:12:00,1,Male,41,Beauty,3,500,270,1500
1007,09-06-2023,10:09:00,15,Male,46,Clothing,2,25,11.5,50
659,09-06-2023,06:08:00,75,Female,39,Electronics,1,30,8.1,30
1703,10-06-2023,08:36:00,2,Male,34,Electronics,2,50,17,100
1640,10-06-2023,19:44:00,5,Female,51,Electronics,4,30,14.1,120
923,10-06-2023,17:20:00,62,Male,32,Beauty,3,300,165,900
425,11-06-2023,18:28:00,2,Female,55,Electronics,4,30,15.6,120
606,13-06-2023,20:19:00,2,Male,22,Electronics,1,50,19.5,50
985,13-06-2023,22:33:00,113,Female,19,Electronics,2,25,9,50
1806,14-06-2023,10:13:00,61,Female,35,Beauty,3,300,102,900
724,14-06-2023,06:56:00,3,Male,61,Clothing,3,50,20,150
1880,14-06-2023,20:03:00,37,Male,22,Beauty,2,500,175,1000
1094,15-06-2023,20:34:00,1,Female,47,Beauty,2,500,210,1000
1570,15-06-2023,22:32:00,109,Male,49,Clothing,1,500,170,500
1572,18-06-2023,22:20:00,1,Male,31,Clothing,4,500,175,2000
66,18-06-2023,22:49:00,3,Female,45,Electronics,1,30,9,30
105,18-06-2023,18:05:00,82,Female,22,Electronics,1,500,230,500
130,19-06-2023,06:21:00,114,Female,57,Clothing,1,500,125,500
1308,19-06-2023,22:39:00,91,Female,34,Beauty,4,300,150,1200
957,19-06-2023,19:00:00,105,Female,60,Electronics,4,30,9.3,120
1273,20-06-2023,20:39:00,1,Female,22,Beauty,1,50,25.5,50
684,20-06-2023,18:02:00,54,Female,28,Clothing,2,500,225,1000
949,20-06-2023,20:28:00,21,Female,41,Electronics,2,25,9,50
836,21-06-2023,06:32:00,2,Female,22,Clothing,1,50,27.5,50
1882,21-06-2023,20:56:00,15,Female,64,Electronics,2,25,9,50
182,21-06-2023,19:27:00,27,Male,62,Beauty,4,30,10.2,120
1213,21-06-2023,17:23:00,41,Male,27,Beauty,3,500,185,1500
1406,22-06-2023,08:45:00,2,Female,22,Beauty,4,25,10,100
116,22-06-2023,20:04:00,58,Female,23,Clothing,1,30,15,30
721,23-06-2023,17:10:00,5,Female,52,Clothing,1,500,145,500
1402,24-06-2023,06:47:00,110,Female,41,Clothing,2,300,156,600
1228,24-06-2023,21:37:00,5,Female,59,Electronics,2,30,11.4,60
243,24-06-2023,18:02:00,5,Female,47,Electronics,3,300,156,900
1471,25-06-2023,10:34:00,30,Male,32,Clothing,3,50,13,150
1588,25-06-2023,21:29:00,4,Male,38,Electronics,2,30,13.2,60
849,25-06-2023,19:33:00,5,Male,32,Clothing,2,25,12.5,50
760,26-06-2023,07:59:00,14,Male,27,Beauty,1,500,125,500
1470,26-06-2023,19:47:00,1,Female,57,Clothing,2,500,165,1000
1726,26-06-2023,18:12:00,13,Male,47,Clothing,4,300,93,1200
1081,27-06-2023,22:23:00,5,Male,40,Electronics,1,50,17,50
1838,28-06-2023,17:06:00,4,Male,47,Electronics,2,300,102,600
501,28-06-2023,20:21:00,2,Male,39,Electronics,2,30,9,60
1161,29-06-2023,11:06:00,30,Male,64,Beauty,2,500,160,1000
442,30-06-2023,11:07:00,24,Female,60,Clothing,4,25,13.25,100
1207,30-06-2023,21:48:00,3,Female,42,Beauty,2,25,10,50
694,30-06-2023,17:47:00,3,Female,39,Electronics,2,25,10,50
161,01-07-2023,06:58:00,104,Male,64,Beauty,2,500,195,1000
1589,01-07-2023,06:30:00,5,Female,36,Beauty,2,500,145,1000
1293,01-07-2023,18:52:00,3,Male,50,Electronics,3,30,14.1,90
840,01-07-2023,18:59:00,60,Male,62,Clothing,2,25,11.75,50
1136,02-07-2023,08:41:00,93,Male,44,Electronics,2,300,81,600
719,02-07-2023,07:19:00,37,Female,42,Clothing,2,30,12,60
953,02-07-2023,17:58:00,1,Male,45,Beauty,3,30,12.6,90
148,03-07-2023,20:39:00,5,Male,18,Clothing,2,30,9.9,60
996,03-07-2023,17:38:00,2,Male,62,Clothing,1,50,13.5,50
315,03-07-2023,18:53:00,122,Male,47,Clothing,2,30,15,60
277,03-07-2023,22:10:00,139,Male,36,Clothing,4,25,12.25,100
685,04-07-2023,22:15:00,90,Male,57,Electronics,2,25,7.75,50
1363,04-07-2023,20:27:00,33,Male,64,Beauty,1,25,7.75,25
508,05-07-2023,22:52:00,32,Male,58,Beauty,2,300,123,600
7,06-07-2023,06:24:00,38,Male,46,Clothing,2,25,13.25,50
1098,06-07-2023,22:34:00,3,Female,55,Beauty,2,50,19.5,100
1018,06-07-2023,19:13:00,4,Female,47,Electronics,2,25,13,50
866,06-07-2023,18:16:00,4,Male,24,Electronics,1,50,22.5,50
1528,06-07-2023,19:44:00,126,Female,36,Clothing,2,30,12.3,60
633,06-07-2023,22:20:00,35,Male,39,Beauty,4,30,12.3,120
61,07-07-2023,11:47:00,4,Male,21,Beauty,4,50,20,200
1744,07-07-2023,21:49:00,4,Male,40,Electronics,1,25,8.75,25
1187,07-07-2023,17:05:00,52,Female,64,Clothing,2,50,12.5,100
1661,07-07-2023,19:18:00,20,Female,44,Clothing,4,25,6.25,100
589,08-07-2023,07:11:00,5,Female,36,Beauty,2,500,145,1000
1108,08-07-2023,10:27:00,1,Female,27,Beauty,3,25,10,75
1884,09-07-2023,21:45:00,2,Female,26,Clothing,2,30,11.4,60
1915,10-07-2023,22:50:00,53,Female,26,Beauty,3,30,9.3,90
509,10-07-2023,19:35:00,70,Female,37,Electronics,3,300,141,900
676,10-07-2023,22:13:00,80,Male,63,Electronics,3,500,205,1500
1648,10-07-2023,17:18:00,16,Male,53,Beauty,4,300,87,1200
39,11-07-2023,22:44:00,5,Male,23,Clothing,4,30,8.7,120
1881,11-07-2023,17:23:00,5,Male,22,Electronics,1,300,147,300
402,12-07-2023,08:45:00,63,Female,41,Clothing,2,300,135,600
1048,12-07-2023,19:14:00,3,Male,54,Electronics,3,300,93,900
481,13-07-2023,17:12:00,48,Female,43,Electronics,4,300,114,1200
1076,14-07-2023,11:09:00,99,Female,22,Electronics,2,50,15,100
382,14-07-2023,21:20:00,29,Female,53,Clothing,2,500,245,1000
1091,15-07-2023,08:46:00,139,Female,55,Electronics,1,500,235,500
1376,15-07-2023,19:49:00,3,Female,64,Beauty,1,30,9.9,30
911,15-07-2023,17:29:00,3,Male,42,Electronics,3,300,84,900
1545,15-07-2023,18:21:00,16,Male,27,Clothing,2,25,8.25,50
1427,15-07-2023,18:36:00,92,Male,25,Electronics,1,25,11.5,25
1450,16-07-2023,08:52:00,1,Female,59,Beauty,2,25,10.25,50
756,17-07-2023,20:33:00,4,Female,62,Electronics,4,300,333,1200
461,18-07-2023,10:33:00,21,Female,18,Beauty,2,500,265,1000
155,18-07-2023,18:05:00,3,Male,31,Electronics,4,500,150,2000
1944,18-07-2023,21:08:00,63,Male,44,Clothing,2,25,6.5,50
1798,18-07-2023,20:26:00,96,Male,61,Clothing,1,50,20,50
1029,18-07-2023,19:23:00,117,Female,42,Electronics,1,30,12.3,30
1278,19-07-2023,06:19:00,28,Female,37,Clothing,4,25,6.75,100
1166,19-07-2023,07:45:00,65,Male,34,Clothing,4,500,245,2000
1398,19-07-2023,17:20:00,1,Female,48,Clothing,2,300,120,600
1260,19-07-2023,17:26:00,117,Male,28,Beauty,2,30,13.5,60
675,19-07-2023,18:10:00,26,Female,45,Clothing,2,30,15.9,60
1316,21-07-2023,17:11:00,1,Female,48,Clothing,2,25,11.75,50
1337,21-07-2023,19:56:00,2,Male,38,Clothing,1,500,225,500
1849,21-07-2023,22:42:00,1,Male,32,Clothing,2,25,12,50
1046,21-07-2023,21:47:00,5,Female,20,Electronics,4,300,156,1200
1636,22-07-2023,11:26:00,50,Female,21,Beauty,3,500,150,1500
502,22-07-2023,11:00:00,31,Male,43,Electronics,3,50,22.5,150
1758,22-07-2023,18:19:00,3,Male,64,Clothing,4,25,7.5,100
1653,23-07-2023,19:34:00,2,Male,54,Clothing,3,25,12.75,75
1521,23-07-2023,19:08:00,30,Female,47,Clothing,4,30,12.9,120
478,24-07-2023,11:13:00,3,Female,58,Clothing,2,30,8.1,60
411,25-07-2023,20:04:00,3,Male,62,Electronics,4,50,24.5,200
1886,26-07-2023,11:51:00,1,Male,37,Electronics,3,300,147,900
749,26-07-2023,20:33:00,2,Male,42,Beauty,1,30,8.4,30
1659,27-07-2023,09:29:00,22,Female,39,Electronics,1,30,9,30
978,27-07-2023,09:58:00,16,Female,53,Clothing,3,50,19,150
903,27-07-2023,22:14:00,3,Female,51,Beauty,4,50,14,200
1903,27-07-2023,21:44:00,5,Female,51,Beauty,4,50,19,200
1946,27-07-2023,20:48:00,5,Male,62,Electronics,4,500,165,2000
1575,28-07-2023,11:54:00,26,Male,60,Clothing,2,50,22.5,100
1847,28-07-2023,07:14:00,5,Female,18,Electronics,4,300,123,1200
352,28-07-2023,17:55:00,54,Male,57,Electronics,2,500,175,1000
1928,29-07-2023,06:39:00,93,Female,35,Clothing,4,300,75,1200
660,29-07-2023,18:46:00,2,Female,38,Beauty,2,500,270,1000
1699,29-07-2023,21:45:00,23,Female,37,Clothing,4,30,12.9,120
301,30-07-2023,10:58:00,104,Male,30,Clothing,4,30,9.6,120
703,31-07-2023,09:56:00,140,Male,34,Electronics,2,50,18.5,100
518,31-07-2023,17:01:00,2,Female,40,Clothing,1,30,16.2,30
864,31-07-2023,22:16:00,139,Female,51,Electronics,1,500,215,500
1702,31-07-2023,21:54:00,102,Female,60,Clothing,2,300,87,600
639,01-08-2023,19:47:00,4,Female,62,Beauty,4,50,26.5,200
901,02-08-2023,06:38:00,2,Male,31,Electronics,1,30,12,30
117,04-08-2023,11:38:00,8,Male,19,Electronics,2,500,230,1000
967,04-08-2023,10:13:00,4,Male,62,Beauty,1,25,13.25,25
681,04-08-2023,22:12:00,24,Female,43,Electronics,2,30,8.4,60
207,06-08-2023,08:34:00,3,Female,42,Beauty,2,25,10.25,50
1452,06-08-2023,17:41:00,3,Female,48,Clothing,3,500,185,1500
1926,07-08-2023,20:22:00,74,Male,22,Electronics,1,30,9.6,30
946,08-08-2023,20:15:00,2,Male,62,Electronics,4,500,235,2000
1727,08-08-2023,21:06:00,72,Male,55,Beauty,3,300,75,900
1236,09-08-2023,18:19:00,4,Female,54,Clothing,1,25,8.75,25
1590,10-08-2023,09:39:00,142,Male,36,Clothing,3,300,147,900
279,10-08-2023,17:29:00,38,Male,50,Clothing,1,500,210,500
1148,11-08-2023,22:04:00,2,Male,18,Clothing,2,30,10.8,60
123,11-08-2023,19:00:00,3,Female,40,Electronics,2,30,11.7,60
568,11-08-2023,20:03:00,32,Female,51,Electronics,1,300,372,300
482,12-08-2023,18:57:00,3,Female,28,Clothing,4,300,141,1200
1005,12-08-2023,20:38:00,2,Male,30,Beauty,2,50,17.5,100
1106,12-08-2023,17:50:00,3,Female,46,Clothing,1,50,14,50
213,13-08-2023,20:48:00,113,Male,27,Beauty,3,500,275,1500
1467,13-08-2023,19:31:00,89,Female,53,Electronics,3,50,14,150
716,13-08-2023,19:51:00,137,Female,60,Clothing,4,300,108,1200
745,14-08-2023,07:30:00,3,Male,54,Beauty,2,50,17,100
654,14-08-2023,17:40:00,92,Male,42,Clothing,3,25,9.25,75
1730,14-08-2023,19:17:00,116,Female,36,Clothing,2,25,10.75,50
819,15-08-2023,21:59:00,111,Female,35,Beauty,2,50,26,100
663,16-08-2023,06:32:00,133,Male,23,Clothing,4,300,87,1200
1866,17-08-2023,22:38:00,5,Male,24,Electronics,1,50,20,50
1973,19-08-2023,10:10:00,22,Male,60,Clothing,1,50,21.5,50
67,19-08-2023,20:19:00,119,Female,48,Beauty,4,300,129,1200
517,20-08-2023,08:54:00,3,Female,47,Clothing,4,25,9.25,100
883,20-08-2023,20:43:00,5,Male,40,Electronics,1,500,245,500
1404,20-08-2023,18:15:00,155,Male,46,Electronics,2,500,185,1000
1160,20-08-2023,19:20:00,105,Female,43,Clothing,2,50,14,100
1975,21-08-2023,10:48:00,63,Female,56,Clothing,4,50,25.5,200
1079,21-08-2023,06:45:00,1,Male,34,Beauty,1,300,117,300
1102,21-08-2023,18:04:00,5,Female,47,Beauty,2,25,6.5,50
337,22-08-2023,17:56:00,1,Male,38,Clothing,1,500,275,500
1760,23-08-2023,07:26:00,44,Male,27,Beauty,1,500,230,500
1614,23-08-2023,11:37:00,135,Female,39,Beauty,4,300,105,1200
1980,23-08-2023,20:30:00,112,Female,31,Electronics,3,25,6.5,75
1280,24-08-2023,09:15:00,116,Female,37,Clothing,3,500,255,1500
462,26-08-2023,10:04:00,71,Male,63,Electronics,4,300,132,1200
729,26-08-2023,22:29:00,3,Male,29,Clothing,4,300,84,1200
1492,26-08-2023,22:09:00,146,Male,61,Beauty,4,25,10,100
1792,26-08-2023,17:37:00,88,Female,20,Beauty,1,50,26.5,50
4,27-08-2023,18:12:00,3,Male,37,Clothing,1,500,200,500
356,27-08-2023,18:35:00,71,Male,50,Electronics,3,500,255,1500
1408,28-08-2023,08:17:00,2,Female,64,Beauty,1,500,250,500
1597,28-08-2023,18:21:00,32,Male,22,Beauty,4,300,78,1200
1905,29-08-2023,06:07:00,26,Male,58,Beauty,1,300,102,300
380,30-08-2023,22:26:00,2,Male,56,Electronics,2,300,102,600
1825,30-08-2023,18:34:00,105,Female,46,Beauty,1,25,27,25
1978,31-08-2023,11:59:00,41,Female,53,Clothing,3,50,15.5,150
1478,31-08-2023,09:18:00,1,Female,58,Clothing,2,30,13.5,60
188,31-08-2023,18:50:00,3,Male,40,Clothing,3,25,8.5,75
895,31-08-2023,21:51:00,3,Female,55,Clothing,4,30,14.4,120
119,01-09-2023,09:11:00,127,Female,60,Clothing,3,50,27.5,150
1326,01-09-2023,22:35:00,66,Female,18,Clothing,3,25,28.75,75
1440,01-09-2023,19:20:00,86,Male,64,Clothing,2,300,354,600
1145,01-09-2023,19:19:00,87,Female,39,Clothing,3,25,31,75
1001,01-09-2023,20:11:00,99,Male,34,Beauty,3,50,22,150
1247,02-09-2023,18:17:00,78,Male,41,Electronics,2,30,35.7,60
1741,02-09-2023,20:47:00,70,Male,48,Clothing,1,300,132,300
973,03-09-2023,08:44:00,51,Male,60,Clothing,1,50,13,50
1733,03-09-2023,20:52:00,146,Male,34,Beauty,1,30,36.6,30
1680,03-09-2023,17:12:00,72,Female,53,Clothing,3,300,324,900
1266,03-09-2023,20:08:00,79,Female,19,Electronics,2,30,15.6,60
1353,04-09-2023,21:59:00,3,Male,31,Electronics,1,500,235,500
587,04-09-2023,19:00:00,91,Female,40,Beauty,4,300,99,1200
1437,04-09-2023,19:19:00,76,Female,35,Electronics,4,300,372,1200
1565,04-09-2023,20:45:00,74,Female,45,Beauty,2,30,11.1,60
1017,05-09-2023,18:41:00,2,Female,27,Clothing,4,25,12,100
5,05-09-2023,22:10:00,3,Male,30,Beauty,2,50,24,100
954,05-09-2023,21:03:00,87,Female,50,Electronics,3,300,321,900
1735,05-09-2023,17:26:00,86,Female,64,Clothing,4,500,505,2000
1022,05-09-2023,17:49:00,69,Male,18,Clothing,2,50,52.5,100
1690,05-09-2023,17:36:00,101,Female,52,Clothing,3,300,369,900
565,05-09-2023,20:24:00,75,Female,45,Beauty,2,30,9,60
1747,05-09-2023,18:22:00,87,Male,23,Beauty,1,30,16.2,30
1424,05-09-2023,21:32:00,54,Male,57,Beauty,4,300,111,1200
1783,05-09-2023,16:37:00,52,Female,56,Clothing,1,300,135,300
1383,06-09-2023,09:13:00,68,Female,46,Beauty,3,30,14.1,90
18,06-09-2023,19:13:00,5,Female,47,Electronics,2,25,12.5,50
1927,06-09-2023,19:44:00,46,Male,43,Electronics,4,500,180,2000
109,06-09-2023,19:57:00,94,Female,34,Electronics,4,500,560,2000
594,07-09-2023,21:49:00,72,Female,19,Electronics,2,300,291,600
1234,07-09-2023,17:46:00,78,Female,62,Electronics,2,25,8.25,50
1129,08-09-2023,21:46:00,1,Female,21,Beauty,2,300,156,600
858,08-09-2023,18:48:00,85,Male,23,Electronics,2,50,50.5,100
776,08-09-2023,18:57:00,109,Male,35,Clothing,3,30,30.9,90
429,08-09-2023,14:29:00,80,Male,64,Electronics,2,25,6.75,50
76,09-09-2023,07:33:00,70,Female,22,Electronics,2,50,14.5,100
1822,09-09-2023,17:15:00,15,Female,52,Beauty,3,50,21,150
1984,09-09-2023,20:10:00,126,Male,56,Clothing,1,500,530,500
1428,09-09-2023,18:44:00,96,Female,40,Electronics,4,50,57,200
289,09-09-2023,20:29:00,107,Male,53,Electronics,2,30,8.1,60
1982,09-09-2023,12:46:00,110,Female,46,Beauty,3,30,16.5,90
90,10-09-2023,17:53:00,3,Female,51,Electronics,1,30,13.5,30
1186,10-09-2023,18:24:00,5,Male,20,Clothing,4,50,18.5,200
1241,10-09-2023,17:28:00,26,Female,23,Electronics,3,25,24.5,75
1395,10-09-2023,14:18:00,91,Male,50,Electronics,2,500,130,1000
1117,11-09-2023,07:48:00,144,Male,19,Electronics,2,500,210,1000
704,11-09-2023,22:40:00,141,Female,62,Clothing,3,30,34.8,90
271,12-09-2023,18:23:00,44,Female,62,Beauty,4,30,9.3,120
897,12-09-2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100
564,12-09-2023,20:14:00,114,Male,50,Electronics,2,50,55.5,100
712,12-09-2023,14:15:00,108,Female,57,Beauty,2,25,11.5,50
1361,12-09-2023,16:00:00,89,Female,34,Electronics,4,300,153,1200
892,13-09-2023,11:39:00,1,Male,20,Electronics,1,50,24,50
1709,13-09-2023,20:22:00,97,Female,19,Electronics,2,500,185,1000
327,13-09-2023,18:30:00,107,Male,57,Electronics,3,50,56,150
1051,13-09-2023,17:47:00,104,Male,27,Beauty,3,25,25,75
1771,13-09-2023,13:41:00,108,Male,24,Electronics,2,25,10.75,50
1088,14-09-2023,07:00:00,6,Male,56,Clothing,1,500,155,500
1601,14-09-2023,11:48:00,1,Male,19,Clothing,1,30,13.5,30
1221,14-09-2023,22:57:00,5,Male,39,Beauty,2,300,114,600
850,14-09-2023,19:01:00,58,Female,26,Beauty,2,500,235,1000
1858,14-09-2023,20:47:00,49,Male,23,Electronics,2,50,52,100
1149,14-09-2023,19:23:00,98,Male,22,Clothing,3,25,29.75,75
1086,14-09-2023,19:50:00,84,Male,19,Beauty,3,30,16.5,90
244,14-09-2023,13:57:00,101,Male,28,Beauty,2,50,20.5,100
991,14-09-2023,14:28:00,110,Female,34,Clothing,2,50,19.5,100
1724,15-09-2023,20:53:00,4,Male,61,Clothing,3,50,17,150
262,15-09-2023,20:33:00,30,Female,32,Beauty,4,30,12.6,120
139,15-09-2023,14:03:00,113,Male,36,Beauty,4,500,230,2000
1942,16-09-2023,11:53:00,112,Male,51,Clothing,3,500,265,1500
219,16-09-2023,22:34:00,79,Female,53,Electronics,3,30,10.2,90
325,16-09-2023,22:02:00,6,Female,52,Electronics,2,25,31.25,50
1656,16-09-2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90
58,16-09-2023,19:18:00,53,Male,18,Clothing,4,300,75,1200
62,16-09-2023,12:54:00,50,Male,18,Beauty,2,50,26.5,100
1354,17-09-2023,09:34:00,5,Female,49,Beauty,4,50,26.5,200
1222,17-09-2023,18:15:00,3,Male,51,Clothing,4,30,11.1,120
1561,17-09-2023,19:38:00,16,Female,64,Clothing,4,500,170,2000
574,17-09-2023,20:12:00,24,Female,63,Electronics,2,25,24.75,50
1707,17-09-2023,18:35:00,144,Female,26,Clothing,1,500,535,500
524,17-09-2023,19:52:00,12,Male,46,Beauty,4,300,297,1200
